q1_left,q2_left,q3_left,q4_left,q5_left,q6_left,q7_left,q1_right,q2_right,q3_right,q4_right,q5_right,q6_right,q7_right
-0.069,0.388,-0.12,-1.065,0.0,1.576,0.77,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.078,0.42,-0.138,-1.026,0.001,1.576,0.767,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.088,0.454,-0.157,-0.986,0.001,1.575,0.761,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.099,0.487,-0.177,-0.947,0.001,1.575,0.759,0.0,-0.785,-0.0,-2.356,0.0,1.571,0.785
-0.112,0.521,-0.199,-0.905,0.001,1.574,0.756,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.125,0.556,-0.221,-0.863,0.002,1.574,0.754,0.0,-0.785,-0.0,-2.356,0.0,1.571,0.785
-0.139,0.59,-0.245,-0.823,0.001,1.583,0.752,0.0,-0.785,-0.0,-2.356,0.0,1.571,0.785
-0.153,0.623,-0.268,-0.788,0.001,1.581,0.75,-0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.168,0.655,-0.293,-0.756,0.001,1.58,0.748,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.184,0.685,-0.318,-0.728,0.002,1.579,0.747,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.2,0.712,-0.342,-0.705,0.002,1.578,0.746,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.217,0.738,-0.368,-0.685,0.002,1.577,0.745,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.23,0.758,-0.389,-0.671,0.003,1.577,0.745,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.23,0.758,-0.389,-0.671,0.002,1.575,0.744,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.288,0.81,-0.435,-0.66,0.002,1.576,0.744,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.304,0.823,-0.446,-0.658,0.002,1.576,0.744,0.0,-0.785,-0.0,-2.356,0.0,1.571,0.785
-0.318,0.84,-0.467,-0.652,0.002,1.576,0.744,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.332,0.858,-0.49,-0.646,0.002,1.575,0.744,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.303,0.821,-0.444,-0.658,0.002,1.576,0.744,0.0,-0.785,-0.0,-2.356,0.0,1.571,0.785
-0.363,0.89,-0.523,-0.64,0.001,1.576,0.743,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.33,0.856,-0.488,-0.647,0.001,1.575,0.744,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.395,0.921,-0.555,-0.637,0.001,1.576,0.743,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.41,0.939,-0.576,-0.633,0.001,1.576,0.743,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.377,0.905,-0.539,-0.638,0.0,1.577,0.743,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.442,0.973,-0.61,-0.629,-0.0,1.577,0.743,0.0,-0.785,-0.0,-2.356,0.0,1.571,0.785
-0.457,0.991,-0.632,-0.625,-0.003,1.579,0.743,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.423,0.955,-0.595,-0.63,-0.005,1.579,0.743,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.489,1.028,-0.676,-0.618,-0.009,1.579,0.743,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.506,1.047,-0.698,-0.617,-0.013,1.58,0.743,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.518,1.062,-0.719,-0.614,-0.016,1.582,0.743,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.518,1.062,-0.719,-0.614,-0.018,1.582,0.743,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.518,1.062,-0.719,-0.614,-0.021,1.582,0.743,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.579,1.113,-0.761,-0.613,-0.024,1.582,0.742,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.596,1.113,-0.771,-0.614,-0.028,1.582,0.742,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.607,1.11,-0.787,-0.62,-0.032,1.582,0.742,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.607,1.092,-0.787,-0.639,-0.034,1.582,0.742,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.607,1.074,-0.787,-0.653,-0.037,1.582,0.742,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.613,1.071,-0.797,-0.663,-0.04,1.582,0.742,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.661,1.076,-0.825,-0.721,-0.055,1.583,0.742,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.667,1.068,-0.84,-0.753,-0.058,1.583,0.742,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.652,1.084,-0.82,-0.692,-0.052,1.583,0.742,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.661,1.077,-0.824,-0.718,-0.055,1.583,0.742,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.695,1.041,-0.882,-0.828,-0.076,1.582,0.742,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.71,1.032,-0.896,-0.846,-0.082,1.582,0.742,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.681,1.05,-0.87,-0.808,-0.069,1.583,0.742,0.0,-0.785,0.0,-2.356,0.0,1.571,0.785
-0.733,1.012,-0.928,-0.887,-0.104,1.581,0.741,-0.002,-0.789,0.0,-2.354,-0.004,1.556,0.788
-0.735,1.009,-0.947,-0.908,-0.132,1.58,0.741,-0.008,-0.802,-0.001,-2.352,-0.007,1.527,0.788
-0.735,1.004,-0.961,-0.927,-0.152,1.58,0.741,-0.012,-0.814,-0.003,-2.352,-0.007,1.51,0.788
-0.737,0.999,-0.973,-0.944,-0.17,1.58,0.741,-0.013,-0.826,-0.005,-2.352,-0.007,1.497,0.788
-0.74,0.994,-0.983,-0.96,-0.18,1.579,0.741,-0.014,-0.837,-0.006,-2.352,-0.007,1.493,0.789
-0.746,0.986,-0.991,-0.975,-0.183,1.579,0.741,-0.014,-0.844,-0.006,-2.352,-0.007,1.493,0.789
-0.751,0.979,-0.986,-0.991,-0.188,1.579,0.741,-0.014,-0.85,-0.005,-2.351,-0.008,1.492,0.789
-0.739,0.994,-0.95,-0.959,-0.175,1.579,0.741,-0.014,-0.836,-0.006,-2.352,-0.007,1.493,0.789
-0.763,0.958,-0.963,-1.027,-0.197,1.579,0.741,-0.014,-0.861,-0.009,-2.348,-0.009,1.484,0.788
-0.773,0.946,-0.941,-1.042,-0.192,1.579,0.741,-0.014,-0.866,-0.01,-2.348,-0.009,1.484,0.788
-0.784,0.931,-0.915,-1.058,-0.188,1.579,0.741,-0.014,-0.87,-0.012,-2.346,-0.01,1.484,0.788
-0.765,0.956,-0.928,-1.03,-0.183,1.578,0.741,-0.014,-0.853,-0.009,-2.341,-0.009,1.484,0.788
-0.779,0.938,-0.919,-1.05,-0.185,1.578,0.741,-0.014,-0.843,-0.011,-2.331,-0.009,1.484,0.788
-0.824,0.883,-0.863,-1.101,-0.186,1.578,0.74,-0.015,-0.834,-0.016,-2.316,-0.01,1.484,0.788
-0.84,0.86,-0.838,-1.121,-0.186,1.578,0.74,-0.015,-0.825,-0.016,-2.298,-0.01,1.485,0.788
-0.856,0.837,-0.813,-1.143,-0.185,1.578,0.74,-0.015,-0.811,-0.016,-2.282,-0.01,1.487,0.788
-0.869,0.817,-0.795,-1.164,-0.185,1.578,0.74,-0.015,-0.793,-0.016,-2.264,-0.01,1.495,0.788
-0.88,0.806,-0.789,-1.175,-0.185,1.578,0.74,-0.015,-0.777,-0.016,-2.249,-0.01,1.501,0.788
-0.896,0.787,-0.769,-1.192,-0.185,1.578,0.74,-0.015,-0.758,-0.016,-2.229,-0.01,1.504,0.788
-0.915,0.762,-0.742,-1.216,-0.184,1.578,0.74,-0.015,-0.734,-0.016,-2.203,-0.01,1.506,0.788
-0.934,0.735,-0.714,-1.242,-0.184,1.578,0.74,-0.015,-0.709,-0.016,-2.176,-0.01,1.516,0.788
-0.953,0.707,-0.687,-1.271,-0.183,1.577,0.74,-0.015,-0.682,-0.016,-2.147,-0.01,1.52,0.788
-0.972,0.678,-0.66,-1.301,-0.183,1.577,0.74,-0.015,-0.654,-0.016,-2.116,-0.01,1.523,0.788
-0.989,0.651,-0.636,-1.331,-0.182,1.577,0.74,-0.015,-0.626,-0.016,-2.086,-0.01,1.528,0.788
-1.009,0.626,-0.612,-1.355,-0.182,1.589,0.74,-0.015,-0.598,-0.016,-2.056,-0.01,1.535,0.788
-1.026,0.607,-0.59,-1.369,-0.182,1.602,0.74,-0.015,-0.575,-0.016,-2.032,-0.01,1.541,0.788
-1.043,0.588,-0.567,-1.383,-0.181,1.617,0.739,-0.015,-0.55,-0.016,-2.006,-0.01,1.549,0.788
-1.059,0.57,-0.546,-1.397,-0.18,1.633,0.739,-0.015,-0.526,-0.016,-1.981,-0.01,1.556,0.788
-1.076,0.552,-0.524,-1.411,-0.18,1.648,0.739,-0.015,-0.502,-0.016,-1.957,-0.01,1.562,0.788
-1.042,0.59,-0.569,-1.381,-0.181,1.616,0.739,-0.015,-0.552,-0.016,-2.008,-0.01,1.548,0.788
-1.099,0.526,-0.496,-1.434,-0.177,1.675,0.739,-0.016,-0.461,-0.016,-1.92,-0.01,1.577,0.788
-1.074,0.554,-0.527,-1.409,-0.179,1.646,0.739,-0.015,-0.504,-0.016,-1.96,-0.01,1.561,0.788
-1.122,0.505,-0.469,-1.452,-0.177,1.695,0.739,-0.015,-0.431,-0.016,-1.891,-0.01,1.585,0.788
-1.127,0.5,-0.462,-1.457,-0.175,1.7,0.739,-0.015,-0.423,-0.016,-1.884,-0.01,1.587,0.788
-1.167,0.467,-0.421,-1.486,-0.175,1.736,0.739,-0.016,-0.361,-0.016,-1.839,-0.01,1.611,0.788
-1.182,0.456,-0.4,-1.497,-0.175,1.749,0.739,-0.016,-0.346,-0.015,-1.825,-0.01,1.612,0.788
-1.202,0.441,-0.375,-1.513,-0.175,1.767,0.739,-0.016,-0.325,-0.015,-1.802,-0.01,1.612,0.788
-1.222,0.426,-0.35,-1.531,-0.175,1.787,0.739,-0.016,-0.301,-0.015,-1.775,-0.01,1.613,0.788
-1.241,0.41,-0.326,-1.548,-0.174,1.81,0.739,-0.015,-0.275,-0.015,-1.746,-0.01,1.615,0.788
-1.261,0.395,-0.303,-1.566,-0.174,1.833,0.739,-0.015,-0.247,-0.015,-1.714,-0.01,1.619,0.788
-1.282,0.381,-0.279,-1.583,-0.173,1.855,0.738,-0.015,-0.218,-0.015,-1.681,-0.01,1.623,0.788
-1.302,0.367,-0.256,-1.6,-0.173,1.877,0.738,-0.015,-0.189,-0.015,-1.647,-0.01,1.629,0.788
-1.315,0.36,-0.234,-1.605,-0.174,1.891,0.738,-0.016,-0.166,-0.015,-1.621,-0.01,1.637,0.788
-1.327,0.357,-0.21,-1.606,-0.173,1.895,0.738,-0.016,-0.144,-0.015,-1.596,-0.01,1.645,0.788
-1.3,0.368,-0.259,-1.598,-0.172,1.874,0.738,-0.015,-0.192,-0.015,-1.651,-0.01,1.628,0.788
-1.315,0.36,-0.236,-1.605,-0.173,1.889,0.738,-0.016,-0.167,-0.015,-1.623,-0.01,1.637,0.788
-1.351,0.334,-0.141,-1.641,-0.173,1.902,0.738,-0.015,-0.085,-0.015,-1.522,-0.01,1.662,0.788
-1.362,0.33,-0.116,-1.65,-0.173,1.904,0.738,-0.015,-0.064,-0.014,-1.494,-0.01,1.667,0.788
-1.373,0.328,-0.092,-1.655,-0.178,1.906,0.738,-0.014,-0.044,-0.014,-1.465,-0.01,1.672,0.788
-1.381,0.326,-0.073,-1.661,-0.181,1.907,0.738,-0.014,-0.025,-0.014,-1.439,-0.01,1.678,0.788
-1.39,0.324,-0.051,-1.667,-0.183,1.908,0.737,-0.013,-0.006,-0.014,-1.412,-0.01,1.683,0.788
-1.401,0.323,-0.029,-1.672,-0.186,1.909,0.737,-0.013,0.014,-0.013,-1.383,-0.01,1.689,0.788
-1.409,0.322,-0.011,-1.677,-0.187,1.91,0.737,-0.012,0.032,-0.013,-1.357,-0.01,1.695,0.788
-1.418,0.322,0.01,-1.682,-0.189,1.912,0.737,-0.011,0.049,-0.012,-1.329,-0.01,1.701,0.788
-1.429,0.321,0.031,-1.687,-0.191,1.913,0.737,-0.01,0.067,-0.012,-1.301,-0.01,1.706,0.788
-1.439,0.321,0.051,-1.693,-0.194,1.914,0.737,-0.009,0.085,-0.011,-1.272,-0.01,1.711,0.788
-1.441,0.319,0.06,-1.7,-0.196,1.918,0.736,-0.008,0.096,-0.011,-1.254,-0.01,1.721,0.788
-1.448,0.318,0.071,-1.706,-0.199,1.922,0.736,-0.006,0.105,-0.011,-1.241,-0.01,1.729,0.788
-1.458,0.317,0.088,-1.711,-0.202,1.924,0.736,-0.005,0.117,-0.01,-1.221,-0.01,1.733,0.788
-1.468,0.316,0.105,-1.717,-0.204,1.925,0.736,-0.003,0.13,-0.01,-1.197,-0.01,1.736,0.788
-1.476,0.315,0.121,-1.726,-0.205,1.927,0.736,-0.002,0.144,-0.01,-1.172,-0.01,1.74,0.788
-1.484,0.313,0.136,-1.735,-0.206,1.93,0.735,-0.0,0.158,-0.009,-1.146,-0.01,1.745,0.788
-1.491,0.311,0.15,-1.745,-0.207,1.932,0.735,0.001,0.171,-0.009,-1.12,-0.01,1.75,0.788
-1.475,0.315,0.119,-1.725,-0.204,1.927,0.736,-0.002,0.142,-0.01,-1.174,-0.01,1.74,0.788
-1.508,0.308,0.18,-1.766,-0.209,1.935,0.735,0.004,0.2,-0.008,-1.065,-0.01,1.761,0.788
-1.514,0.306,0.192,-1.776,-0.209,1.935,0.734,0.005,0.211,-0.008,-1.044,-0.01,1.766,0.788
-1.525,0.29,0.215,-1.82,-0.21,1.935,0.734,0.007,0.24,-0.007,-0.996,-0.01,1.791,0.788
-1.53,0.287,0.223,-1.827,-0.21,1.933,0.734,0.007,0.245,-0.008,-0.989,-0.01,1.794,0.788
-1.525,0.296,0.214,-1.806,-0.21,1.936,0.734,0.006,0.237,-0.007,-0.999,-0.01,1.782,0.788
-1.544,0.282,0.249,-1.844,-0.211,1.933,0.734,0.009,0.268,-0.009,-0.95,-0.01,1.796,0.788
-1.53,0.287,0.222,-1.827,-0.209,1.933,0.734,0.007,0.244,-0.008,-0.99,-0.01,1.794,0.788
-1.555,0.27,0.272,-1.873,-0.21,1.932,0.734,0.01,0.293,-0.009,-0.907,-0.01,1.806,0.788
-1.561,0.26,0.281,-1.892,-0.21,1.932,0.734,0.01,0.304,-0.009,-0.89,-0.01,1.812,0.788
-1.57,0.25,0.297,-1.914,-0.211,1.931,0.734,0.011,0.319,-0.01,-0.866,-0.01,1.817,0.788
-1.579,0.239,0.312,-1.939,-0.211,1.931,0.733,0.011,0.336,-0.01,-0.841,-0.01,1.821,0.788
-1.586,0.227,0.323,-1.964,-0.211,1.93,0.733,0.012,0.351,-0.011,-0.819,-0.01,1.828,0.788
-1.589,0.217,0.33,-1.983,-0.21,1.929,0.733,0.011,0.36,-0.025,-0.809,-0.01,1.837,0.788
-1.598,0.205,0.343,-2.006,-0.21,1.929,0.733,0.005,0.373,-0.043,-0.793,-0.011,1.843,0.788
-1.606,0.195,0.354,-2.024,-0.21,1.928,0.733,0.001,0.383,-0.06,-0.779,-0.013,1.847,0.787
-1.606,0.195,0.354,-2.024,-0.21,1.928,0.733,-0.004,0.383,-0.06,-0.779,-0.021,1.847,0.786
-1.606,0.195,0.354,-2.024,-0.21,1.928,0.733,-0.013,0.383,-0.06,-0.779,-0.026,1.847,0.786
-1.62,0.158,0.372,-2.084,-0.21,1.926,0.733,-0.02,0.415,-0.086,-0.751,-0.036,1.87,0.785
-1.625,0.157,0.377,-2.089,-0.21,1.925,0.733,-0.032,0.42,-0.094,-0.748,-0.04,1.871,0.784
-1.637,0.152,0.389,-2.102,-0.21,1.925,0.733,-0.034,0.43,-0.109,-0.739,-0.048,1.873,0.782
-1.649,0.143,0.402,-2.122,-0.21,1.925,0.733,-0.037,0.443,-0.126,-0.725,-0.054,1.877,0.78
-1.659,0.132,0.413,-2.143,-0.21,1.924,0.733,-0.041,0.455,-0.141,-0.712,-0.059,1.881,0.779
-1.659,0.132,0.413,-2.143,-0.21,1.924,0.733,-0.041,0.455,-0.141,-0.712,-0.059,1.881,0.778
-1.659,0.132,0.413,-2.143,-0.209,1.924,0.733,-0.041,0.455,-0.141,-0.712,-0.059,1.881,0.774
-1.677,0.093,0.428,-2.205,-0.209,1.922,0.732,-0.075,0.488,-0.178,-0.692,-0.076,1.903,0.771
-1.684,0.092,0.434,-2.21,-0.21,1.92,0.732,-0.085,0.495,-0.189,-0.69,-0.079,1.904,0.769
-1.697,0.084,0.446,-2.225,-0.21,1.919,0.732,-0.093,0.506,-0.208,-0.683,-0.084,1.908,0.768
-1.711,0.073,0.458,-2.247,-0.21,1.919,0.732,-0.102,0.519,-0.229,-0.674,-0.092,1.913,0.767
-1.724,0.06,0.469,-2.27,-0.211,1.921,0.73,-0.111,0.533,-0.252,-0.664,-0.099,1.92,0.766
-1.735,0.05,0.484,-2.29,-0.212,1.927,0.729,-0.12,0.549,-0.278,-0.654,-0.108,1.929,0.766
-1.744,0.041,0.496,-2.307,-0.213,1.929,0.728,-0.13,0.563,-0.3,-0.646,-0.117,1.937,0.765
-1.751,0.03,0.507,-2.324,-0.213,1.93,0.727,-0.144,0.577,-0.32,-0.641,-0.125,1.946,0.763
-1.761,0.018,0.521,-2.341,-0.213,1.932,0.727,-0.155,0.593,-0.345,-0.635,-0.133,1.955,0.762
-1.772,0.005,0.536,-2.359,-0.213,1.934,0.726,-0.167,0.609,-0.372,-0.629,-0.141,1.964,0.761
-1.781,-0.008,0.55,-2.376,-0.214,1.935,0.725,-0.178,0.626,-0.399,-0.623,-0.15,1.973,0.76
-1.789,-0.022,0.564,-2.394,-0.213,1.936,0.724,-0.192,0.643,-0.425,-0.619,-0.16,1.983,0.757
-1.771,0.006,0.534,-2.357,-0.212,1.933,0.726,-0.165,0.608,-0.369,-0.629,-0.14,1.963,0.756
-1.803,-0.049,0.589,-2.425,-0.213,1.937,0.723,-0.22,0.675,-0.472,-0.615,-0.177,2.0,0.754
-1.809,-0.061,0.599,-2.438,-0.213,1.938,0.723,-0.235,0.691,-0.492,-0.614,-0.184,2.007,0.753
-1.82,-0.078,0.613,-2.455,-0.214,1.94,0.722,-0.25,0.709,-0.519,-0.611,-0.193,2.015,0.752
-1.83,-0.09,0.628,-2.467,-0.214,1.951,0.721,-0.263,0.728,-0.549,-0.609,-0.201,2.024,0.751
-1.837,-0.099,0.64,-2.476,-0.214,1.958,0.72,-0.274,0.744,-0.573,-0.608,-0.209,2.031,0.75
-1.837,-0.099,0.64,-2.476,-0.214,1.958,0.72,-0.274,0.744,-0.573,-0.608,-0.209,2.031,0.749
-1.846,-0.133,0.662,-2.502,-0.213,1.964,0.719,-0.329,0.796,-0.618,-0.608,-0.23,2.046,0.748
-1.851,-0.138,0.67,-2.505,-0.213,1.964,0.719,-0.338,0.811,-0.623,-0.607,-0.232,2.048,0.748
-1.846,-0.124,0.659,-2.497,-0.213,1.962,0.719,-0.295,0.782,-0.599,-0.607,-0.227,2.045,0.747
-1.871,-0.163,0.693,-2.523,-0.212,1.965,0.719,-0.354,0.846,-0.655,-0.606,-0.246,2.06,0.747
-1.881,-0.18,0.705,-2.535,-0.211,1.966,0.719,-0.366,0.864,-0.673,-0.605,-0.256,2.068,0.747
-1.891,-0.197,0.716,-2.547,-0.211,1.966,0.719,-0.377,0.882,-0.69,-0.605,-0.266,2.075,0.747
-1.901,-0.217,0.729,-2.561,-0.211,1.967,0.718,-0.39,0.902,-0.708,-0.605,-0.276,2.083,0.747
-1.909,-0.232,0.738,-2.571,-0.211,1.967,0.718,-0.399,0.918,-0.721,-0.605,-0.284,2.089,0.747
-1.92,-0.276,0.756,-2.6,-0.21,1.968,0.718,-0.439,0.975,-0.745,-0.605,-0.304,2.1,0.746
-1.923,-0.278,0.76,-2.601,-0.209,1.968,0.718,-0.447,0.987,-0.749,-0.606,-0.305,2.101,0.746
-1.935,-0.304,0.776,-2.617,-0.209,1.969,0.717,-0.473,1.036,-0.77,-0.606,-0.322,2.11,0.746
-1.939,-0.312,0.781,-2.621,-0.208,1.97,0.717,-0.479,1.049,-0.775,-0.606,-0.325,2.112,0.746
-1.947,-0.323,0.79,-2.627,-0.208,1.97,0.717,-0.484,1.065,-0.787,-0.606,-0.33,2.116,0.746
